Speaker_ID,Sex,Chapter,Audio_Length,Tempo,Mean_F0,F0_Std
7976_M,0,7976-105575-0012.flac,5.155011338,135.9991776,219.8838677,54.16921157
3536_F,1,3536-23268-0024.flac,6.350022676,103.359375,219.6896436,59.94652499
3853_F,1,3853-163249-0006.flac,9.095011338,151.9990809,219.6107583,73.94518573
3853_F,1,3853-163249-0039.flac,4.790022676,135.9991776,219.6017738,30.74159431
3536_F,1,3536-23268-0022.flac,6.115011338,92.28515625,219.4510338,55.60769005
3853_F,1,3853-163249-0036.flac,24.12503401,92.28515625,219.4075751,33.64659448
3853_F,1,3853-163249-0025.flac,6.095011338,117.4538352,219.150917,29.34375878
3853_F,1,3853-163249-0055.flac,3.895011338,86.1328125,219.0897781,27.135712
5338_F,1,5338-284437-0021.flac,7.515011338,112.3471467,219.0461311,33.35934633
3853_F,1,3853-163249-0021.flac,4.5,112.3471467,218.9949885,30.40002195
7850_F,1,7850-286674-0008.flac,2.750022676,99.38401442,218.9805811,79.43174596
3853_F,1,3853-163249-0045.flac,7.290022676,103.359375,218.860675,34.88567677
3536_F,1,3536-23268-0028.flac,8.345034014,83.35433468,218.7655778,65.4487279
3536_F,1,3536-23268-0030.flac,8.475011338,112.3471467,218.4671066,57.93134124
7976_M,0,7976-110124-0008.flac,5.295011338,99.38401442,218.3912124,48.47857078
5895_F,1,5895-34615-0019.flac,6.855011338,135.9991776,218.379898,58.82717741
3536_F,1,3536-8226-0002.flac,9.450022676,92.28515625,218.2506924,49.84490751
6345_F,1,6345-64257-0015.flac,2.290022676,143.5546875,218.1348989,14.92568773
5694_M,0,5694-64029-0026.flac,4.82,107.6660156,218.1100301,365.2272075
3536_F,1,3536-8226-0005.flac,12.11501134,143.5546875,218.053383,41.56811584
6313_F,1,6313-66129-0027.flac,5.16,129.1992188,217.9639454,46.63867542
6345_F,1,6345-93302-0027.flac,6.425034014,123.046875,217.9178546,26.74584985
6345_F,1,6345-93302-0001.flac,8.625034014,99.38401442,217.878905,63.90361666
5338_F,1,5338-284437-0019.flac,3.115011338,103.359375,217.8262369,48.88251182
7976_M,0,7976-110523-0011.flac,8.82,123.046875,217.6067621,49.88505098
6313_F,1,6313-66125-0006.flac,3.005034014,135.9991776,217.4051347,55.60741855
3536_F,1,3536-23268-0006.flac,5.3,78.30255682,217.3196973,82.82831308
7976_M,0,7976-105575-0016.flac,10.20503401,103.359375,217.3044466,39.18572472
7976_M,0,7976-110124-0007.flac,2.74,99.38401442,217.2293019,44.86391087
3576_F,1,3576-138058-0023.flac,11.07002268,117.4538352,217.2047074,45.67266103
8842_F,1,8842-304647-0008.flac,8.28,151.9990809,217.1144216,35.78129712
5338_F,1,5338-284437-0030.flac,4.330022676,129.1992188,217.1101871,58.58503034
6345_F,1,6345-93306-0006.flac,4.6,198.7680288,217.0799641,73.75755495
3853_F,1,3853-163249-0046.flac,17.42503401,129.1992188,216.9910242,37.55006974
3536_F,1,3536-8226-0024.flac,6.425034014,198.7680288,216.2834677,55.27201857
6319_F,1,6319-275224-0009.flac,4.545034014,123.046875,216.2620904,43.79274165
7976_M,0,7976-105575-0005.flac,5.56,129.1992188,216.2422776,42.48152561
5338_F,1,5338-284437-0018.flac,7.96,78.30255682,216.2003102,61.36831326
3536_F,1,3536-23268-0018.flac,7.585034014,172.265625,216.1800518,60.83223172
6345_F,1,6345-93302-0029.flac,13.13501134,103.359375,216.1525702,28.34413996
5895_F,1,5895-34615-0012.flac,10.33501134,172.265625,216.102158,45.16832346
2902_M,0,2902-9006-0003.flac,14.8,135.9991776,215.7945955,166.8357331
3536_F,1,3536-8226-0020.flac,6.615011338,151.9990809,215.7927841,46.48203087
6313_F,1,6313-66125-0021.flac,4.975011338,107.6660156,215.7647802,39.69565904
3536_F,1,3536-8226-0007.flac,2.335011338,117.4538352,215.5247445,72.28045377
8842_F,1,8842-304647-0011.flac,8.755011338,78.30255682,215.411988,83.88439627
3853_F,1,3853-163249-0030.flac,16.44503401,92.28515625,214.8892672,51.52733135
3853_F,1,3853-163249-0042.flac,13.18503401,129.1992188,214.8496174,33.23158554
3853_F,1,3853-163249-0024.flac,14.68,129.1992188,214.6326133,30.26456586
3853_F,1,3853-163249-0020.flac,6.070022676,107.6660156,214.4284793,44.17766656
5338_F,1,5338-284437-0022.flac,10.08,129.1992188,214.4254243,30.91099501
6313_F,1,6313-66125-0023.flac,9.350022676,123.046875,214.3465396,39.15583467
7976_M,0,7976-105575-0014.flac,7.490022676,89.10290948,214.3244271,42.99992326
3853_F,1,3853-163249-0031.flac,8.830022676,112.3471467,213.9620414,67.55092229
5895_F,1,5895-34615-0017.flac,7.36,89.10290948,213.7572839,52.80219866
3853_F,1,3853-163249-0002.flac,7.665034014,117.4538352,213.7359342,51.30596025
7976_M,0,7976-105575-0001.flac,2.8,135.9991776,213.5991005,33.74919793
3536_F,1,3536-8226-0004.flac,14.62503401,107.6660156,213.5885588,41.25618598
3536_F,1,3536-23268-0009.flac,4.315011338,151.9990809,213.5370395,77.88028693
8842_F,1,8842-302201-0015.flac,8.985034014,129.1992188,213.3942271,105.1883123
6345_F,1,6345-64257-0020.flac,2.86,107.6660156,213.335207,24.79065149
5338_F,1,5338-284437-0032.flac,9.275011338,103.359375,213.2521169,43.21765975
6345_F,1,6345-93306-0022.flac,10.11002268,99.38401442,212.8467854,60.00806837
7976_M,0,7976-110523-0006.flac,7.815011338,143.5546875,212.8069429,48.62198115
6345_F,1,6345-64257-0002.flac,10.04503401,92.28515625,212.7181055,33.14811071
3536_F,1,3536-23268-0021.flac,13.9,135.9991776,212.6610568,58.6490767
5338_F,1,5338-284437-0027.flac,3.970022676,75.99954044,212.5979247,41.41086638
6345_F,1,6345-93306-0002.flac,5.130022676,83.35433468,212.3554781,28.71621632
3536_F,1,3536-8226-0022.flac,9.1,103.359375,212.3311041,40.83460549
3853_F,1,3853-163249-0037.flac,6.665034014,135.9991776,212.2823508,24.83213177
6313_F,1,6313-66125-0010.flac,3.805034014,129.1992188,212.2822676,48.01513411
6313_F,1,6313-66125-0024.flac,4.410022676,135.9991776,212.2797115,50.79322959
5895_F,1,5895-34615-0004.flac,15.95002268,117.4538352,212.2568003,41.61346632
3853_F,1,3853-163249-0049.flac,13.56503401,123.046875,212.1975471,45.36425786
5338_F,1,5338-24640-0001.flac,11.26,135.9991776,211.8266892,47.71043179
3853_F,1,3853-163249-0052.flac,11.97002268,117.4538352,211.7343086,48.13491565
6313_F,1,6313-66129-0023.flac,5.250022676,95.703125,211.6722252,37.22856268
3853_F,1,3853-163249-0040.flac,3.270022676,89.10290948,211.6577122,31.07306537
7850_F,1,7850-286674-0000.flac,8.455011338,78.30255682,211.4876495,79.94357985
6345_F,1,6345-93306-0021.flac,3.785034014,184.5703125,211.3356284,52.9978125
7850_F,1,7850-111771-0001.flac,6.650022676,135.9991776,211.0097587,66.1004096
5338_F,1,5338-24615-0012.flac,4.3,129.1992188,210.9967971,32.79513118
3536_F,1,3536-23268-0020.flac,10.27002268,112.3471467,210.9825726,62.82698767
6313_F,1,6313-66129-0014.flac,11.33501134,135.9991776,210.9182788,45.42922287
5338_F,1,5338-24615-0004.flac,23.51002268,143.5546875,210.8831337,96.5567565
6345_F,1,6345-93302-0019.flac,3.815011338,69.83741554,210.8255976,36.71192518
6345_F,1,6345-64257-0009.flac,12.38503401,151.9990809,210.8145203,37.72614557
7976_M,0,7976-110124-0013.flac,6.555011338,129.1992188,210.7328045,47.08668932
5338_F,1,5338-24615-0006.flac,11.58503401,135.9991776,210.4523532,40.94306425
6313_F,1,6313-66129-0029.flac,7.070022676,123.046875,210.3398125,48.91122532
6313_F,1,6313-66125-0005.flac,4.64,123.046875,210.1033856,49.95703455
3853_F,1,3853-163249-0026.flac,5.835011338,107.6660156,209.9504712,53.67540922
7976_M,0,7976-110523-0010.flac,10.86,107.6660156,209.7282196,61.88742634
6313_F,1,6313-66129-0021.flac,12.90503401,112.3471467,209.6953363,41.08932749
5895_F,1,5895-34615-0002.flac,8.730022676,129.1992188,209.6075501,40.67921848
5338_F,1,5338-24615-0003.flac,11.57501134,135.9991776,209.167371,40.68197265
3853_F,1,3853-163249-0054.flac,18.54507937,92.28515625,209.0072855,20.77815057
5338_F,1,5338-284437-0007.flac,3.7,184.5703125,208.9725912,49.44228427
6345_F,1,6345-93302-0009.flac,6.125034014,107.6660156,208.9166789,22.14960535
5694_M,0,5694-64025-0005.flac,8.170068027,103.359375,208.7381477,305.053017
6345_F,1,6345-93302-0012.flac,5.925034014,143.5546875,208.5990398,26.88855084
7976_M,0,7976-105575-0010.flac,4.525034014,215.3320313,208.4640899,51.64925682
6319_F,1,6319-275224-0004.flac,6.295011338,135.9991776,208.4549975,85.62984552
3536_F,1,3536-23268-0004.flac,3.130022676,129.1992188,208.048066,60.69072689
6313_F,1,6313-76958-0014.flac,7.515011338,123.046875,208.0084873,163.5090072
6241_M,0,6241-61943-0002.flac,2.735011338,92.28515625,207.9223497,160.8675589
5338_F,1,5338-24615-0014.flac,12.29501134,151.9990809,207.8585875,41.32728449
3853_F,1,3853-163249-0053.flac,20.64,117.4538352,207.8532282,38.28757424
7976_M,0,7976-105575-0006.flac,9.4,135.9991776,207.5293325,46.31818562
7850_F,1,7850-281318-0021.flac,7.865079365,78.30255682,207.4919467,65.66253536
5338_F,1,5338-284437-0023.flac,2.795011338,129.1992188,207.421711,22.54145806
3853_F,1,3853-163249-0009.flac,5.790022676,112.3471467,207.3677891,74.47753617
7850_F,1,7850-281318-0013.flac,6.04,129.1992188,207.2009293,61.54265398
7976_M,0,7976-110523-0004.flac,7.26,78.30255682,207.178557,39.3879918
3853_F,1,3853-163249-0001.flac,8.66,123.046875,207.1567747,44.01044984
5338_F,1,5338-284437-0029.flac,7.58,123.046875,207.067776,49.42232737
7976_M,0,7976-110523-0008.flac,8.555011338,95.703125,207.014199,38.97777524
6345_F,1,6345-93306-0020.flac,6.735011338,123.046875,206.9589505,61.23267385
2902_M,0,2902-9006-0014.flac,20.41002268,135.9991776,206.8997247,170.9786637
7976_M,0,7976-105575-0021.flac,4.655011338,112.3471467,206.8431507,36.49105195
7850_F,1,7850-286674-0016.flac,11.14503401,123.046875,206.8053371,48.593701
5338_F,1,5338-24640-0006.flac,10.93002268,99.38401442,206.7571864,45.34463191
5895_F,1,5895-34615-0010.flac,7.770022676,99.38401442,206.7555003,37.0643949
7850_F,1,7850-286674-0005.flac,7.7,83.35433468,206.5743016,80.20110227
6345_F,1,6345-64257-0000.flac,11.05501134,161.4990234,206.5340886,29.08153744
7976_M,0,7976-110124-0002.flac,7.845034014,99.38401442,206.4878403,44.99212563
7976_M,0,7976-105575-0013.flac,10.02503401,143.5546875,206.3606765,33.1063409
7976_M,0,7976-105575-0023.flac,4.78,60.09265988,205.9721189,38.33587987
7850_F,1,7850-281318-0006.flac,7.54,215.3320313,205.8279098,63.00959974
7976_M,0,7976-110523-0001.flac,4.72,117.4538352,205.5806529,43.63174198
5338_F,1,5338-24640-0003.flac,6.42,172.265625,205.3342104,49.09375429
6345_F,1,6345-93306-0000.flac,20.99501134,89.10290948,205.2688749,52.93013544
7976_M,0,7976-105575-0002.flac,3.045034014,129.1992188,205.1985984,45.66714731
6313_F,1,6313-66129-0030.flac,3.435011338,123.046875,205.1563402,100.9991689
7976_M,0,7976-110523-0014.flac,6.295011338,143.5546875,205.1194034,30.33350633
6345_F,1,6345-93302-0005.flac,10.36,129.1992188,205.1049877,63.68528182
7850_F,1,7850-286674-0015.flac,3.530022676,117.4538352,205.0851912,72.59990144
7976_M,0,7976-110523-0020.flac,8.535011338,83.35433468,204.9608628,35.80084079
6313_F,1,6313-66129-0016.flac,7.475011338,129.1992188,204.7916971,41.59464975
3853_F,1,3853-163249-0012.flac,14.77002268,95.703125,204.7321421,38.1492613
6313_F,1,6313-66129-0033.flac,9.065034014,99.38401442,204.6018906,38.62668945
6345_F,1,6345-64257-0016.flac,5.78,99.38401442,204.4540014,17.20764118
6313_F,1,6313-66125-0004.flac,3.26,103.359375,204.2303718,34.93618137
3853_F,1,3853-163249-0051.flac,5.76,103.359375,204.0815573,48.07417391
5338_F,1,5338-24615-0010.flac,3.890022676,135.9991776,203.9410507,35.70467149
8842_F,1,8842-304647-0012.flac,4.325034014,95.703125,203.8595895,27.93346072
5338_F,1,5338-284437-0014.flac,1.845034014,103.359375,203.7823365,35.03297657
7976_M,0,7976-110124-0012.flac,8.295011338,99.38401442,203.7366313,52.22771087
3853_F,1,3853-163249-0005.flac,10.67002268,123.046875,203.5891892,59.61335677
7976_M,0,7976-105575-0011.flac,6.425034014,99.38401442,203.2275752,46.11420185
3536_F,1,3536-8226-0013.flac,2.870022676,117.4538352,203.0757459,48.23495871
6345_F,1,6345-64257-0001.flac,21.93002268,112.3471467,203.0523218,22.13694796
5338_F,1,5338-24640-0007.flac,17.55002268,103.359375,203.0130851,45.66666681
3853_F,1,3853-163249-0043.flac,5.66,112.3471467,202.8800915,35.32566641
3853_F,1,3853-163249-0015.flac,2.3,198.7680288,202.729852,20.52058504
8297_M,0,8297-275155-0011.flac,9.330022676,123.046875,202.7193147,561.2521551
3853_F,1,3853-163249-0047.flac,11.93501134,103.359375,202.6629899,35.88396331
3536_F,1,3536-8226-0031.flac,3.250022676,107.6660156,202.5741468,51.70783
3853_F,1,3853-163249-0017.flac,11.89501134,95.703125,202.5178744,34.62381962
3853_F,1,3853-163249-0000.flac,9.48,117.4538352,202.4061399,35.91475656
5895_F,1,5895-34615-0005.flac,2.495011338,172.265625,202.3648888,44.04394865
8842_F,1,8842-304647-0007.flac,1.730022676,107.6660156,202.2853002,25.15827876
6319_F,1,6319-275224-0003.flac,11.61002268,80.74951172,202.2676258,58.15114236
6345_F,1,6345-93306-0005.flac,4.515011338,143.5546875,202.1001942,86.02179475
3853_F,1,3853-163249-0007.flac,5.499954649,172.265625,202.0568571,53.71498762
3853_F,1,3853-163249-0018.flac,10.30503401,89.10290948,201.8920295,23.80300078
5338_F,1,5338-24615-0002.flac,32.14503401,103.359375,201.766269,38.48762957
3853_F,1,3853-163249-0048.flac,8.565034014,107.6660156,201.7649346,41.07734204
3853_F,1,3853-163249-0056.flac,4.155011338,258.3984375,201.7632925,38.25993287
5338_F,1,5338-24640-0009.flac,12.12503401,95.703125,201.6958045,24.12144257
7850_F,1,7850-286674-0010.flac,12.85501134,95.703125,201.5130351,60.6469129
6313_F,1,6313-66129-0022.flac,4.290022676,143.5546875,200.928357,43.86250752
5338_F,1,5338-24615-0001.flac,7.605034014,103.359375,200.8914484,48.20722451
3853_F,1,3853-163249-0023.flac,4.98,117.4538352,200.8323031,47.2254585
6345_F,1,6345-93306-0003.flac,2.490022676,117.4538352,200.8269751,61.17696787
6313_F,1,6313-76958-0009.flac,6.4,112.3471467,200.6053229,76.07350471
6345_F,1,6345-93302-0000.flac,9.88,69.83741554,200.5785669,28.61777672
3536_F,1,3536-23268-0010.flac,3.905034014,123.046875,200.562989,54.80348158
5895_F,1,5895-34615-0000.flac,3.335011338,129.1992188,200.4010163,35.92151364
2902_M,0,2902-9006-0002.flac,11.87501134,99.38401442,200.3622926,163.9966285
5895_F,1,5895-34615-0020.flac,9.530022676,103.359375,200.3538862,30.73475889
6319_F,1,6319-275224-0018.flac,6.755011338,107.6660156,199.8862722,68.17417455
2902_M,0,2902-9006-0001.flac,23.07002268,117.4538352,199.7701389,161.7480909
7976_M,0,7976-105575-0007.flac,6.48,89.10290948,199.7054817,33.64421364
5338_F,1,5338-284437-0017.flac,5.010022676,112.3471467,199.5695066,53.99860108
6313_F,1,6313-76958-0013.flac,11.81002268,151.9990809,199.5127374,70.73252159
7976_M,0,7976-105575-0008.flac,7.190022676,99.38401442,199.3373871,31.05484728
7976_M,0,7976-110523-0007.flac,6.705034014,198.7680288,198.9706798,24.36433265
5895_F,1,5895-34615-0006.flac,2.525034014,172.265625,198.8233105,26.64673652
7850_F,1,7850-286674-0003.flac,6.22,107.6660156,198.779498,54.30439818
5895_F,1,5895-34615-0001.flac,3.305034014,172.265625,198.7792876,25.87281665
3853_F,1,3853-163249-0014.flac,10.94,123.046875,198.6106809,30.66798888
5694_M,0,5694-64029-0028.flac,6.06,129.1992188,198.5945385,331.6824743
7976_M,0,7976-105575-0000.flac,9.16,161.4990234,198.5014564,37.60872808
6313_F,1,6313-66125-0027.flac,14.47002268,92.28515625,198.4164388,49.17865227
3853_F,1,3853-163249-0019.flac,5.8,117.4538352,198.2579837,33.208684
6313_F,1,6313-76958-0010.flac,6.630022676,99.38401442,198.1322724,46.63423072
3536_F,1,3536-8226-0008.flac,5.010022676,135.9991776,198.1002787,60.17027151
5895_F,1,5895-34615-0011.flac,2.76,172.265625,197.8918593,60.44720828
7976_M,0,7976-110124-0006.flac,10.62,83.35433468,197.6489651,53.02669391
5895_F,1,5895-34615-0016.flac,14.68,172.265625,197.3297964,44.72226684
5338_F,1,5338-24615-0011.flac,6.930022676,123.046875,196.9458289,42.88508253
6319_F,1,6319-275224-0005.flac,12.75002268,112.3471467,196.8842237,66.38910216
5694_M,0,5694-64029-0023.flac,7.2,83.35433468,196.8723825,294.4156885
6313_F,1,6313-66125-0022.flac,7.78,107.6660156,196.8653543,30.33329387
5338_F,1,5338-284437-0015.flac,5.330022676,103.359375,196.5854783,32.23090773
6313_F,1,6313-66129-0018.flac,5.705034014,80.74951172,196.2550048,28.69801889
8842_F,1,8842-302196-0002.flac,6.655011338,103.359375,196.2522834,35.44569295
3576_F,1,3576-138058-0017.flac,17.32503401,123.046875,196.2494555,26.71437138
7850_F,1,7850-73752-0018.flac,28.4,117.4538352,195.9588364,234.6877779
7850_F,1,7850-281318-0004.flac,8.345034014,123.046875,195.8869023,56.13983914
8842_F,1,8842-302196-0007.flac,6.215011338,172.265625,195.7657718,33.2582825
5694_M,0,5694-64038-0015.flac,6.770022676,99.38401442,195.733329,330.6195625
5895_F,1,5895-34615-0021.flac,12.15501134,143.5546875,195.6880761,54.26825824
7976_M,0,7976-110124-0003.flac,9.230022676,129.1992188,195.6790298,34.39538682
6345_F,1,6345-93306-0009.flac,2.570022676,103.359375,195.6762235,56.22705411
7850_F,1,7850-286674-0011.flac,9.150022676,117.4538352,195.5674297,66.76170337
7976_M,0,7976-110124-0022.flac,4.02,83.35433468,195.5628376,26.1208327
5338_F,1,5338-24640-0004.flac,9.66,123.046875,194.8067184,28.75127436
7850_F,1,7850-286674-0014.flac,7.78,80.74951172,194.7288457,32.73751066
7976_M,0,7976-110523-0013.flac,9.32,78.30255682,194.6194452,30.39942515
3853_F,1,3853-163249-0016.flac,15.47002268,129.1992188,194.3896168,48.96985257
7976_M,0,7976-110124-0015.flac,5.350022676,123.046875,194.3553849,30.46153131
7850_F,1,7850-281318-0007.flac,4.310022676,129.1992188,194.2926118,80.13410474
6313_F,1,6313-66129-0031.flac,5.425034014,123.046875,193.7654837,48.38601469
5338_F,1,5338-24615-0007.flac,10.08,172.265625,193.7062723,30.33799179
2902_M,0,2902-9008-0009.flac,5.415011338,151.9990809,193.6318672,87.67347419
7976_M,0,7976-110523-0012.flac,16.28,95.703125,193.4443876,39.29139762
6319_F,1,6319-275224-0008.flac,18.44503401,129.1992188,193.2784989,55.98306282
7850_F,1,7850-281318-0014.flac,7.965034014,151.9990809,193.1905719,56.39226343
2902_M,0,2902-9006-0020.flac,5.425034014,86.1328125,193.0698501,134.7381843
7976_M,0,7976-105575-0025.flac,5.235011338,129.1992188,192.8293873,39.72846624
7976_M,0,7976-105575-0020.flac,2.090022676,103.359375,192.7462089,24.9034076
8842_F,1,8842-302203-0005.flac,8.270022676,135.9991776,192.5735293,17.51643205
7976_M,0,7976-105575-0009.flac,4.045034014,215.3320313,192.470506,46.76797263
7976_M,0,7976-105575-0024.flac,6.135011338,107.6660156,192.3378592,22.88170459
7850_F,1,7850-73752-0005.flac,2.14,161.4990234,192.2309303,35.57165442
5338_F,1,5338-284437-0006.flac,4.930022676,92.28515625,192.0910915,55.67655949
7976_M,0,7976-105575-0029.flac,11.79002268,71.77734375,191.9650686,33.70766927
8842_F,1,8842-302201-0007.flac,4.855011338,86.1328125,191.4923287,22.74778902
5338_F,1,5338-24640-0002.flac,9.830022676,129.1992188,191.375698,54.01955423
5895_F,1,5895-34615-0009.flac,2.78,75.99954044,191.3540905,30.57043566
7976_M,0,7976-105575-0027.flac,6.675011338,99.38401442,191.1796581,30.51700451
5694_M,0,5694-64038-0020.flac,4.84,117.4538352,191.1444311,181.450008
7976_M,0,7976-110124-0010.flac,6.610022676,103.359375,191.0636694,35.28751839
7976_M,0,7976-110523-0003.flac,6.1,64.59960938,191.0436255,26.88702453
7850_F,1,7850-281318-0012.flac,4.275011338,172.265625,190.9435955,45.9073019
8842_F,1,8842-302203-0004.flac,13.04503401,75.99954044,190.8279538,23.61949735
8842_F,1,8842-302196-0003.flac,8.86,103.359375,190.5506858,31.05685164
3853_F,1,3853-163249-0013.flac,6.115011338,103.359375,190.3454212,51.03268164
6313_F,1,6313-66129-0028.flac,2.32,92.28515625,190.228173,23.67085604
6319_F,1,6319-275224-0011.flac,18.31501134,92.28515625,189.6766311,40.69868644
7976_M,0,7976-105575-0017.flac,1.935011338,143.5546875,189.554515,31.52247478
7976_M,0,7976-105575-0028.flac,3.870022676,112.3471467,189.4286578,38.86421923
8842_F,1,8842-302201-0012.flac,4.805034014,83.35433468,189.4119255,18.63888865
6313_F,1,6313-66125-0017.flac,5.065034014,172.265625,189.3907511,28.09224288
6313_F,1,6313-66129-0025.flac,4.670022676,123.046875,189.323871,32.10874305
2902_M,0,2902-9008-0000.flac,11.72,99.38401442,189.3182357,145.2458975
7976_M,0,7976-105575-0019.flac,5.225034014,64.59960938,189.2443291,27.15524358
6313_F,1,6313-76958-0004.flac,5.565034014,103.359375,188.7563847,53.15738292
8842_F,1,8842-302201-0013.flac,5.535011338,89.10290948,188.7550449,17.94813525
3576_F,1,3576-138058-0024.flac,22.99002268,129.1992188,188.3076869,230.8392895
6313_F,1,6313-76958-0025.flac,3.795011338,135.9991776,188.0366075,33.23068997
5338_F,1,5338-284437-0028.flac,4.590022676,95.703125,188.0056128,42.38511546
8842_F,1,8842-302201-0004.flac,7.590022676,129.1992188,187.9681309,16.09628789
7976_M,0,7976-110124-0011.flac,5.470022676,103.359375,187.8117115,33.57041192
3576_F,1,3576-138058-0035.flac,20.72503401,161.4990234,187.0554416,37.36682696
6313_F,1,6313-66125-0019.flac,4.690022676,184.5703125,186.8265711,41.9545159
2902_M,0,2902-9008-0014.flac,13.49002268,99.38401442,186.6321107,142.0957458
6241_M,0,6241-61946-0011.flac,10.10507937,129.1992188,186.4440588,151.0307373
8842_F,1,8842-302203-0006.flac,5.28,123.046875,186.1896339,14.35536128
8842_F,1,8842-302201-0000.flac,9.5,135.9991776,186.1044389,98.10305705
8842_F,1,8842-302203-0007.flac,3.7,107.6660156,186.040825,15.9107621
8842_F,1,8842-302203-0002.flac,15.77002268,89.10290948,185.8484443,20.42259386
8842_F,1,8842-302196-0001.flac,9.350022676,103.359375,185.6047865,25.0009024
8842_F,1,8842-302203-0001.flac,9.485034014,112.3471467,185.2437799,15.99445187
8842_F,1,8842-302196-0012.flac,5.630022676,103.359375,185.0707002,23.4346114
8842_F,1,8842-302201-0008.flac,5.970022676,123.046875,185.0621652,17.96431346
6313_F,1,6313-76958-0011.flac,4.025034014,129.1992188,185.0360559,38.23128687
6241_M,0,6241-61946-0010.flac,3.210022676,143.5546875,185.0310805,108.1429233
7850_F,1,7850-286674-0009.flac,7.190022676,143.5546875,184.7475572,36.45663259
5895_F,1,5895-34615-0014.flac,5.160090703,172.265625,184.7296458,58.36859454
6313_F,1,6313-66125-0007.flac,4.930022676,95.703125,184.5952187,28.94291078
5895_F,1,5895-34629-0018.flac,5.92,161.4990234,184.5375801,74.73155706
8842_F,1,8842-302201-0014.flac,15.62,215.3320313,184.3272994,19.45532832
6313_F,1,6313-76958-0000.flac,2.890022676,123.046875,184.1320783,33.44757928
3576_F,1,3576-138058-0039.flac,14.15002268,129.1992188,183.4112425,48.19138201
8842_F,1,8842-302201-0011.flac,5.22,95.703125,183.3565523,13.96956164
6241_M,0,6241-61943-0013.flac,7.970022676,123.046875,183.0480178,162.3633873
3576_F,1,3576-138058-0033.flac,17.78,161.4990234,183.0063052,52.49257707
8842_F,1,8842-302196-0004.flac,5.74,117.4538352,182.9267985,17.39366026
6319_F,1,6319-275224-0002.flac,7.455011338,92.28515625,182.8503497,50.84622185
8842_F,1,8842-302201-0010.flac,2.475011338,135.9991776,182.8218777,21.11910337
8842_F,1,8842-302203-0000.flac,11.24,107.6660156,182.5844871,17.24322463
7850_F,1,7850-286674-0007.flac,3.455011338,143.5546875,182.4853186,33.08284464
8842_F,1,8842-302203-0011.flac,6.72,99.38401442,182.3234718,18.88193257
5694_M,0,5694-64025-0014.flac,15.87501134,86.1328125,182.0839661,278.4197427
6313_F,1,6313-66129-0004.flac,3.9,198.7680288,181.9342753,28.96012954
7976_M,0,7976-110124-0014.flac,5.210022676,107.6660156,181.9327723,38.0689911
2902_M,0,2902-9008-0002.flac,24.39501134,103.359375,181.8731352,127.1258121
5895_F,1,5895-34629-0002.flac,3.925034014,161.4990234,181.8038134,72.6447838
6319_F,1,6319-64726-0003.flac,4.530022676,129.1992188,181.783179,74.52066799
7850_F,1,7850-111771-0003.flac,3.425034014,95.703125,181.4992999,33.67979644
7850_F,1,7850-73752-0001.flac,8.070022676,172.265625,181.4358478,43.84765431
8842_F,1,8842-302196-0006.flac,5.365034014,143.5546875,181.4347076,22.0662958
6313_F,1,6313-66125-0008.flac,4.490022676,107.6660156,181.4028622,27.94011744
3576_F,1,3576-138058-0019.flac,9.935011338,172.265625,181.3515694,37.45227008
5895_F,1,5895-34629-0028.flac,5.4,151.9990809,181.3274981,80.15278226
7850_F,1,7850-111771-0008.flac,6.915011338,89.10290948,181.307347,39.50702707
8842_F,1,8842-302203-0010.flac,14.39501134,123.046875,181.0499286,21.30555023
5895_F,1,5895-34629-0013.flac,5.02,86.1328125,180.6610333,68.77724723
8842_F,1,8842-302201-0001.flac,9.44,117.4538352,179.9965544,21.30841757
7976_M,0,7976-110523-0019.flac,2.825034014,143.5546875,179.7673768,26.7555037
7850_F,1,7850-73752-0014.flac,2.475011338,129.1992188,179.4748105,58.10450324
2902_M,0,2902-9008-0012.flac,6.825034014,99.38401442,179.4516638,137.3594545
6319_F,1,6319-275224-0001.flac,12.17501134,129.1992188,179.4466699,63.34632619
3170_M,0,3170-137482-0035.flac,9.9,99.38401442,179.2835185,291.2431898
5895_F,1,5895-34629-0033.flac,7.730022676,143.5546875,179.0262789,68.47082741
3853_F,1,3853-163249-0011.flac,2.26,80.74951172,178.7716586,70.31323049
8842_F,1,8842-302196-0009.flac,7.055011338,123.046875,178.7573438,20.70866188
3576_F,1,3576-138058-0020.flac,24.52,123.046875,178.7269731,47.7302626
6319_F,1,6319-275224-0010.flac,6.94,172.265625,178.6856646,49.50921052
3576_F,1,3576-138058-0030.flac,6.905034014,92.28515625,178.3274534,59.46062502
8842_F,1,8842-302203-0008.flac,4.415011338,151.9990809,178.1257962,21.82579882
6319_F,1,6319-275224-0015.flac,7.46,92.28515625,177.9805326,78.13735453
3853_F,1,3853-163249-0044.flac,3.505034014,107.6660156,177.9308415,50.70289758
8842_F,1,8842-302201-0005.flac,10.09501134,69.83741554,177.8556937,18.65511842
8842_F,1,8842-302196-0005.flac,23.44503401,143.5546875,177.7981166,23.20330841
8842_F,1,8842-302203-0003.flac,4.335011338,135.9991776,177.5432741,12.37353464
5895_F,1,5895-34629-0019.flac,3.48,89.10290948,177.5329683,81.15914725
7850_F,1,7850-281318-0002.flac,4.290022676,184.5703125,177.4117369,40.27884594
